date,equity
2023-08-22,1272966.1359200042
2023-08-23,1263754.0859200042
2023-08-24,1264485.9422100042
2023-08-25,1256500.3822100041
2023-08-28,1269752.772210004
2023-08-29,1272381.8336500041
2023-08-30,1279344.8636500044
2023-08-31,1263966.1393900043
2023-09-01,1261846.8385600043
2023-09-04,1278791.5885600043
2023-09-05,1294455.5485600042
2023-09-06,1282107.9885600042
2023-09-07,1302390.7885600042
2023-09-08,1301621.4403500045
2023-09-11,1322236.5903500044
2023-09-12,1270031.4715900044
2023-09-13,1280076.5532700047
2023-09-14,1295066.1332700045
2023-09-15,1279405.6912500043
2023-09-18,1286831.9221300047
2023-09-20,1276067.9445500046
2023-09-21,1281484.1045500045
2023-09-22,1280113.9245500045
2023-09-25,1269426.8653300046
2023-09-26,1274863.7055900048
2023-09-27,1280932.2255900046
2023-09-28,1275056.6655900048
2023-09-29,1299165.4655900048
2023-10-03,1298981.6155900047
2023-10-04,1286403.0255900046
2023-10-05,1278474.8725800049
2023-10-06,1287070.1215000048
2023-10-09,1238734.375110005
2023-10-10,1281402.125110005
2023-10-11,1291654.2051100049
2023-10-12,1290579.505110005
2023-10-13,1279398.7051100049
2023-10-16,1285318.0051100051
2023-10-17,1293021.3451100048
2023-10-18,1256638.2409000045
2023-10-19,1258689.0221000048
2023-10-20,1237141.3909900049
2023-10-23,1179978.4300900048
2023-10-25,1169749.414210005
2023-10-26,1146908.114430005
2023-10-27,1190466.0344300051
2023-10-30,1195986.0544300051
2023-10-31,1201425.7244300053
2023-11-01,1198628.614430005
2023-11-02,1225544.616710005
2023-11-03,1233596.846710005
2023-11-06,1228031.026710005
2023-11-07,1224080.4267100052
2023-11-08,1227694.1867100052
2023-11-09,1233209.844880005
2023-11-10,1243172.130960005
2023-11-13,1271236.420960005
2023-11-15,1283553.060960005
2023-11-16,1281316.178840005
2023-11-17,1274078.507060005
2023-11-20,1286758.667060005
2023-11-21,1294480.3270600052
2023-11-22,1277536.775280005
2023-11-23,1284186.2452800053
2023-11-24,1283299.325280005
2023-11-28,1297949.0998800052
2023-11-29,1301385.3878800052
2023-11-30,1288568.732100005
2023-12-01,1295419.5551000054
2023-12-04,1318098.509720005
2023-12-05,1320815.160740005
2023-12-06,1348488.0907400053
2023-12-07,1353949.8075800054
2023-12-08,1334819.6919100052
2023-12-11,1336444.090530005
2023-12-12,1329827.4505300052
2023-12-13,1339499.8418800053
2023-12-14,1359902.7118800054
2023-12-15,1363672.7418800052
2023-12-18,1374430.4962000053
2023-12-19,1375122.8762000052
2023-12-20,1339061.9170200052
2023-12-21,1361076.9470200054
2023-12-22,1372404.3270200053
2023-12-26,1381542.4470200052
2023-12-27,1383348.3070200053
2023-12-28,1370788.6717200053
2023-12-29,1378956.8517200055
2024-01-01,1387762.6117200053
2024-01-02,1393106.4461600054
2024-01-03,1451514.1730500052
2024-01-04,1471553.4130500052
2024-01-05,1457110.6130500054
2024-01-08,1443826.8765700054
2024-01-09,1451712.3665700054
2024-01-10,1458301.0465700056
2024-01-11,1467476.5065700056
2024-01-12,1474377.5765700054
2024-01-15,1482498.3629500053
2024-01-16,1485496.4629500052
2024-01-17,1469400.4129500054
2024-01-18,1451488.7492100056
2024-01-19,1458669.6292100055
2024-01-23,1423254.7248000053
2024-01-24,1433392.7048000053
2024-01-25,1458445.7065600057
2024-01-29,1521699.3065600055
2024-01-30,1517173.8865600056
2024-01-31,1534559.9265600056
2024-02-01,1569145.6073400055
2024-02-02,1579161.8990400059
2024-02-05,1554221.8467600057
2024-02-06,1573992.7067600056
2024-02-07,1577085.6167600057
2024-02-08,1573472.6690600058
2024-02-09,1553930.3390600057
2024-02-12,1517503.2097000058
2024-02-13,1514573.552690006
2024-02-14,1543573.7026900058
