ticker,entry_date,exit_date,entry_price,exit_price,shares,position_size,signal_score,atr_stop,gross_pnl,net_pnl,return_pct,hold_days,exit_reason
ALOKINDS,2022-01-05,2022-01-10,25.4,28.99,5863,149069.12,0.5919,23.96,21048.17,20559.31,13.79,5,target_hit
TATASTEEL,2022-01-04,2022-01-11,101.48,98.02,1474,149731.1,0.5768,98.02,-5100.04,-5538.58,-3.7,7,stop_loss
INDHOTEL,2022-01-04,2022-01-12,183.09,205.47,817,149734.11,0.6005,174.14,18284.46,17799.14,11.89,8,target_hit
MAXHEALTH,2022-01-11,2022-01-18,397.19,394.21,394,156649.35,0.6258,377.02,-1174.12,-1641.25,-1.05,7,ema_reversal
AXISCADES,2022-01-04,2022-01-18,103.75,122.85,1439,149445.55,0.6878,96.11,27484.9,26982.04,18.05,14,target_hit
METROPOLIS,2022-01-13,2022-01-18,771.48,730.34,202,155994.8,0.5266,730.34,-8310.28,-8761.18,-5.62,5,stop_loss
JSL,2022-01-12,2022-01-20,188.21,211.19,820,154486.53,0.5982,179.02,18843.6,18342.92,11.87,8,target_hit
HCLTECH,2022-01-19,2022-01-21,1029.42,1000.09,153,157658.76,0.4888,982.02,-4487.49,-4951.02,-3.14,2,ema_reversal
CARBORUNIV,2022-01-18,2022-01-24,948.3,859.33,168,159473.71,0.5344,890.47,-14946.96,-15395.01,-9.65,6,ema_reversal
BHEL,2022-01-04,2022-01-25,60.14,56.2,2491,149958.55,0.5604,57.56,-9814.54,-10244.34,-6.83,21,ema_reversal
RITES,2022-01-04,2022-01-24,114.13,110.27,1308,149431.32,0.5541,110.27,-5048.88,-5486.63,-3.67,20,stop_loss
GMRAIRPORT,2022-01-19,2022-01-24,43.5,40.51,3622,157714.56,0.6133,40.51,-10829.78,-11280.79,-7.15,5,stop_loss
AFFLE,2022-01-21,2022-01-24,1375.0,1300.43,115,158283.12,0.591,1300.43,-8575.55,-9032.77,-5.71,3,stop_loss
CANBK,2022-01-24,2022-01-24,37.7,36.18,4132,155932.18,0.5733,36.18,-6280.64,-6735.41,-4.32,0,stop_loss
BAJFINANCE,2022-01-25,2022-01-27,676.99,669.49,222,150442.07,0.5305,641.59,-1665.0,-2112.55,-1.4,2,ema_reversal
FEDERALBNK,2022-01-25,2022-01-28,88.65,96.85,1703,151121.92,0.5758,84.55,13964.6,13483.76,8.92,3,target_hit
AUBANK,2022-01-21,2022-02-02,620.82,691.82,256,159088.85,0.6142,592.42,18176.0,17662.86,11.1,12,target_hit
COALINDIA,2022-01-25,2022-02-09,111.07,120.45,1357,150872.71,0.5324,106.38,12728.66,12251.04,8.12,15,target_hit
CHAMBLFERT,2022-02-03,2022-02-14,366.39,343.1,437,160272.54,0.6989,343.1,-10177.73,-10637.71,-6.64,11,stop_loss
CANBK,2022-02-10,2022-02-14,45.56,43.39,3505,159847.49,0.5964,43.39,-7605.85,-8069.7,-5.05,4,stop_loss
MOTHERSON,2022-01-27,2022-02-15,76.47,72.1,1990,152327.48,0.6012,72.1,-8696.3,-9135.43,-6.0,19,stop_loss
ADANIGREEN,2022-02-15,2022-02-17,1852.5,2093.0,82,152056.9,0.5863,1732.25,19721.0,19225.84,12.64,2,target_hit
CANBK,2022-02-16,2022-02-21,43.51,41.18,3598,156705.53,0.5594,41.18,-8383.34,-8836.22,-5.64,5,stop_loss
BANKBARODA,2022-02-15,2022-02-22,94.5,88.28,1616,152864.71,0.6265,88.28,-10051.52,-10489.55,-6.86,7,stop_loss
JSL,2022-02-18,2022-02-22,196.07,181.64,799,156816.59,0.5908,181.64,-11529.57,-11976.49,-7.64,4,stop_loss
BAJFINANCE,2022-01-31,2022-02-24,684.83,656.64,223,152869.81,0.5211,656.64,-6286.37,-6731.95,-4.4,24,stop_loss
CANBK,2022-02-23,2022-02-24,40.57,37.85,3790,153914.06,0.5469,37.85,-10308.8,-10749.46,-6.98,1,stop_loss
NATIONALUM,2022-02-22,2022-03-02,91.35,102.88,1686,154170.12,0.5684,85.59,19439.58,18938.65,12.28,8,target_hit
ASIANPAINT,2022-01-25,2022-03-03,2985.44,2865.12,50,149421.27,0.516,2865.12,-6016.0,-6451.78,-4.32,37,stop_loss
BANKBARODA,2022-02-23,2022-03-04,93.08,89.14,1652,153921.93,0.612,86.97,-6508.88,-6957.17,-4.52,9,ema_reversal
BAJAJFINSV,2022-01-25,2022-03-07,1551.94,1465.04,97,150688.72,0.5666,1465.04,-8429.3,-8864.06,-5.88,41,stop_loss
CANBK,2022-02-28,2022-03-07,37.86,34.9,3982,150909.28,0.6542,34.9,-11786.72,-12215.42,-8.09,7,stop_loss
IEX,2022-03-03,2022-03-07,206.4,193.01,730,150822.67,0.5965,193.01,-9774.7,-10207.17,-6.77,4,stop_loss
MARUTI,2022-03-04,2022-03-07,7216.75,6780.76,20,144479.34,0.5189,6780.76,-8719.8,-9135.37,-6.32,3,stop_loss
UPL,2022-03-04,2022-03-23,684.25,762.98,217,148630.73,0.5437,644.89,17084.41,16604.79,11.17,19,target_hit
ADANIENT,2022-03-10,2022-03-25,1679.0,1871.04,85,142857.72,0.5204,1582.98,16323.4,15862.61,11.1,15,target_hit
CHOLAFIN,2022-03-10,2022-03-25,643.31,733.35,220,141669.73,0.571,598.29,19808.8,19344.6,13.65,15,target_hit
ADANIPOWER,2022-02-28,2022-03-28,24.4,30.43,5004,122219.7,0.6025,21.39,30174.12,29747.48,24.34,28,target_hit
BANKBARODA,2022-03-10,2022-04-05,90.6,103.73,1576,142928.39,0.5742,84.04,20692.88,20223.14,14.15,26,target_hit
MAXHEALTH,2022-03-28,2022-04-08,343.14,355.38,454,155941.35,0.6015,327.38,5556.96,5078.49,3.26,11,sector_rotation
GRINDWELL,2022-03-24,2022-04-12,1699.63,1925.76,89,151418.34,0.5461,1609.18,20125.57,19631.52,12.97,19,target_hit
NOCIL,2022-04-08,2022-04-18,231.0,220.29,718,166023.86,0.6009,220.29,-7689.78,-8171.97,-4.92,10,stop_loss
FEDERALBNK,2022-03-10,2022-04-21,91.74,93.37,1546,141971.87,0.5654,86.28,2519.98,2089.45,1.47,42,ema_reversal
ANGELONE,2022-03-29,2022-04-21,144.19,166.15,1096,158190.27,0.6448,135.4,24068.16,23545.93,14.88,23,target_hit
BALRAMCHIN,2022-03-29,2022-04-25,468.6,440.14,336,157607.05,0.6532,440.14,-9562.56,-10015.78,-6.35,27,stop_loss
BANKBARODA,2022-04-19,2022-04-25,101.95,97.79,1618,165120.06,0.5722,97.79,-6730.88,-7212.28,-4.37,6,stop_loss
CONCOR,2022-04-21,2022-04-27,617.91,603.72,262,162054.31,0.5522,590.22,-3717.78,-4196.02,-2.59,6,ema_reversal
JINDALSTEL,2022-04-22,2022-04-29,531.68,540.47,314,167114.47,0.5838,507.25,2760.06,2253.7,1.35,7,sector_rotation
BEL,2022-04-26,2022-04-29,78.73,75.81,2052,161715.51,0.6213,75.81,-5991.84,-6464.52,-4.0,3,stop_loss
INDHOTEL,2022-04-27,2022-05-02,229.01,259.78,714,163676.65,0.5597,216.7,21969.78,21435.3,13.1,5,target_hit
ARVINDFASN,2022-04-13,2022-05-05,279.28,275.47,596,166617.33,0.6116,263.81,-2270.76,-2765.57,-1.66,22,ema_reversal
ADANIGREEN,2022-04-26,2022-05-04,2861.0,2660.2,56,160376.22,0.5835,2660.2,-11244.8,-11702.96,-7.3,8,stop_loss
APLAPOLLO,2022-04-29,2022-05-04,1006.89,958.09,164,165295.09,0.5403,958.09,-8003.2,-8482.58,-5.13,5,stop_loss
GOKEX,2022-05-04,2022-05-04,460.1,430.23,359,165341.08,0.6503,430.23,-10723.33,-11197.41,-6.77,0,stop_loss
BEL,2022-05-02,2022-05-10,74.89,71.7,2205,165297.58,0.6108,71.85,-7033.95,-7515.28,-4.55,8,ema_reversal
LEMONTREE,2022-04-06,2022-05-11,63.0,58.5,2608,164468.3,0.6342,58.67,-11736.0,-12205.44,-7.42,35,ema_reversal
ADANIPORTS,2022-05-05,2022-05-11,802.44,753.67,197,158238.76,0.5222,754.65,-9607.69,-10062.72,-6.36,6,ema_reversal
ADANIGREEN,2022-05-05,2022-05-10,2744.0,2506.96,57,156564.41,0.5934,2506.96,-13511.28,-13953.48,-8.91,5,stop_loss
TORNTPOWER,2022-05-10,2022-05-11,440.3,412.98,352,155140.59,0.5986,412.98,-9616.64,-10062.36,-6.49,1,stop_loss
M&M,2022-05-05,2022-05-12,877.91,841.59,179,157303.04,0.5345,841.59,-6501.28,-6959.72,-4.42,7,stop_loss
AMBUJACEM,2022-05-05,2022-05-12,366.4,346.41,429,157342.79,0.6097,346.41,-8575.71,-9030.12,-5.74,7,stop_loss
ADANIENT,2022-05-11,2022-05-13,2105.84,2080.79,71,149664.15,0.5489,1989.79,-1778.55,-2223.54,-1.49,2,ema_reversal
TRENT,2022-05-11,2022-05-12,1068.63,999.96,141,150827.51,0.6457,999.96,-9682.47,-10115.14,-6.71,1,stop_loss
ADANIGREEN,2022-05-12,2022-05-12,2700.0,2430.42,55,148648.5,0.5571,2430.42,-14826.9,-15242.75,-10.25,0,stop_loss
ADANIPOWER,2022-05-11,2022-05-20,51.46,61.96,2862,147425.8,0.6068,46.21,30051.0,29549.06,20.04,9,target_hit
TVSMOTOR,2022-05-16,2022-05-23,630.55,695.7,227,143277.98,0.5052,597.98,14789.05,14330.07,10.0,7,target_hit
BANDHANBNK,2022-05-16,2022-05-24,316.73,308.23,451,142988.08,0.5626,295.9,-3833.5,-4254.37,-2.98,8,ema_reversal
ADANIENT,2022-05-16,2022-05-26,2078.94,1957.16,69,143590.31,0.5884,1957.16,-8402.82,-8816.35,-6.14,10,stop_loss
JSWENERGY,2022-05-23,2022-05-26,288.66,258.95,518,149675.41,0.6224,258.95,-15389.78,-15807.58,-10.56,3,stop_loss
OLECTRA,2022-05-25,2022-05-26,598.13,552.39,253,151478.22,0.6183,552.39,-11572.22,-12003.06,-7.92,1,stop_loss
ADANIGREEN,2022-05-16,2022-05-31,2234.0,1922.83,46,102866.76,0.6597,1922.83,-14313.82,-14593.48,-14.19,15,stop_loss
NTPC,2022-05-16,2022-05-31,126.44,139.08,1131,143146.64,0.5971,120.12,14295.84,13838.24,9.67,15,target_hit
NLCINDIA,2022-05-27,2022-06-01,71.5,68.9,2015,144216.57,0.5832,64.35,-5239.0,-5660.74,-3.93,5,ema_reversal
CRISIL,2022-06-01,2022-06-13,3259.31,3257.83,45,146815.62,0.5205,2975.11,-66.6,-506.47,-0.34,12,ema_reversal
ADANIENT,2022-05-27,2022-06-15,2076.29,2214.45,69,143407.27,0.5226,1942.61,9533.04,9084.18,6.33,19,sector_rotation
RAYMOND,2022-06-13,2022-06-17,936.45,881.99,144,134983.65,0.5882,831.42,-7842.24,-8231.1,-6.1,4,ema_reversal
METROBRAND,2022-05-24,2022-06-20,538.26,528.6,287,154635.1,0.5851,503.6,-2772.42,-3230.32,-2.09,27,ema_reversal
GHCL,2022-05-27,2022-06-20,546.02,533.46,264,144293.43,0.6651,500.54,-3315.84,-3741.66,-2.59,24,ema_reversal
ANGELONE,2022-05-16,2022-06-20,121.17,105.12,892,108191.72,0.7186,105.12,-14316.6,-14612.22,-13.51,35,stop_loss
NOCIL,2022-06-01,2022-06-21,234.82,224.41,638,149964.98,0.5776,217.36,-6641.58,-7077.74,-4.72,20,ema_reversal
IONEXCHANG,2022-06-15,2022-06-23,182.72,178.2,797,145773.47,0.5999,169.84,-3602.44,-4032.12,-2.77,8,ema_reversal
EIDPARRY,2022-06-22,2022-06-22,526.77,482.34,263,138679.05,0.6077,482.34,-11685.09,-12077.34,-8.71,0,stop_loss
AUBANK,2022-06-17,2022-06-29,615.42,579.85,229,141072.11,0.5211,579.85,-8145.53,-8552.03,-6.06,12,stop_loss
ELGIEQUIP,2022-06-23,2022-07-04,374.89,344.1,364,136596.42,0.6168,339.31,-11207.56,-11594.52,-8.49,11,ema_reversal
PHOENIXLTD,2022-06-21,2022-07-07,533.5,624.23,258,137780.64,0.569,488.13,23408.34,22948.59,16.66,16,target_hit
BANKBARODA,2022-06-22,2022-07-11,87.3,98.13,1591,139033.19,0.5566,81.88,17230.53,16779.39,12.07,19,target_hit
TIMKEN,2022-06-21,2022-07-19,2304.66,2650.72,59,136110.91,0.5545,2131.63,20417.54,19968.78,14.67,28,target_hit
RAJRATAN,2022-07-15,2022-07-22,761.63,877.27,190,144854.41,0.6576,715.38,21971.6,21493.53,14.84,7,target_hit
RATNAMANI,2022-06-23,2022-07-26,1592.38,1597.41,85,135487.65,0.5088,1443.63,427.55,20.64,0.02,33,ema_reversal
BANDHANBNK,2022-07-20,2022-07-25,282.39,268.87,523,147837.66,0.5631,268.87,-7070.96,-7499.89,-5.07,5,stop_loss
NTPC,2022-06-30,2022-07-27,125.47,131.87,1118,140415.74,0.5634,119.55,7155.2,6720.06,4.79,27,sector_rotation
POWERGRID,2022-07-05,2022-07-27,132.42,131.73,1037,137456.86,0.5361,127.23,-715.53,-1126.06,-0.82,22,sector_rotation
AXISCADES,2022-07-08,2022-07-28,122.0,119.65,1159,141539.4,0.6472,113.71,-2723.65,-3142.4,-2.22,20,ema_reversal
SUMICHEM,2022-07-26,2022-07-28,450.99,440.99,323,145815.44,0.5512,432.21,-3230.0,-3660.55,-2.51,2,ema_reversal
JUBLFOOD,2022-07-29,2022-07-29,573.27,543.55,254,145756.19,0.5052,543.55,-7548.88,-7970.61,-5.47,0,stop_loss
HFCL,2022-07-26,2022-08-03,62.51,67.42,2336,146169.38,0.6154,58.7,11469.76,11008.75,7.53,8,sector_rotation
SIEMENS,2022-07-29,2022-08-03,1568.13,1512.01,92,144412.23,0.5006,1512.01,-5163.04,-5585.52,-3.87,5,stop_loss
STARHEALTH,2022-08-04,2022-08-04,732.9,680.58,197,144525.68,0.6428,680.58,-10307.04,-10719.57,-7.42,0,stop_loss
EMAMILTD,2022-08-03,2022-08-11,427.3,427.58,344,147138.19,0.5198,408.64,96.32,-344.85,-0.23,8,sector_rotation
JUBLFOOD,2022-08-01,2022-08-18,551.51,613.71,264,145744.24,0.5337,520.41,16420.8,15951.16,10.94,17,target_hit
OMAXE,2022-07-27,2022-08-25,104.0,102.9,1399,145641.5,0.6537,96.4,-1538.9,-1972.31,-1.35,29,ema_reversal
BHEL,2022-08-11,2022-08-25,52.3,56.87,2720,142398.26,0.5709,50.02,12430.4,11978.77,8.41,14,target_hit
CROMPTON,2022-07-25,2022-08-26,367.26,407.81,400,147050.9,0.595,351.04,16220.0,15746.85,10.71,32,target_hit
BAJFINANCE,2022-08-25,2022-08-29,710.26,683.19,207,147170.84,0.5624,683.19,-5603.49,-6033.35,-4.1,4,stop_loss
BAJAJFINSV,2022-08-26,2022-08-29,1639.6,1568.61,91,149352.8,0.5694,1568.61,-6460.09,-6894.78,-4.62,3,stop_loss
APLAPOLLO,2022-08-30,2022-09-01,955.5,940.41,155,148250.6,0.5543,889.51,-2338.95,-2778.58,-1.87,2,ema_reversal
PRESTIGE,2022-07-27,2022-09-01,424.07,474.16,343,145601.47,0.6123,404.04,17180.87,16710.14,11.48,36,target_hit
DLF,2022-08-05,2022-09-02,362.07,392.93,396,143523.1,0.5745,346.64,12220.56,11765.98,8.2,28,target_hit
CUB,2022-09-05,2022-09-05,175.46,166.23,882,154910.48,0.6381,166.23,-8140.86,-8588.85,-5.54,0,stop_loss
BRIGADE,2022-08-19,2022-09-06,496.82,546.39,301,149692.36,0.5127,472.04,14920.57,14442.1,9.65,18,target_hit
GSFC,2022-09-02,2022-09-08,142.63,141.25,1084,154765.53,0.513,134.45,-1495.92,-1956.76,-1.26,6,ema_reversal
ADANIPORTS,2022-08-29,2022-09-09,802.29,878.24,187,150178.26,0.5522,764.32,14202.65,13724.16,9.14,11,target_hit
APLAPOLLO,2022-09-01,2022-09-16,940.41,1072.89,160,150616.07,0.5578,874.17,21196.8,20703.01,13.75,15,target_hit
PFC,2022-09-07,2022-09-16,77.82,75.54,1998,155639.84,0.5119,75.54,-4555.44,-5012.78,-3.22,9,stop_loss
NETWORK18,2022-08-30,2022-09-20,70.2,68.3,2116,148691.74,0.6095,65.67,-4020.4,-4457.99,-3.0,21,ema_reversal
ESCORTS,2022-09-12,2022-09-23,1951.74,2133.37,80,156295.34,0.5413,1860.92,14530.4,14032.92,8.98,11,target_hit
LICHSGFIN,2022-09-20,2022-09-23,394.95,381.2,396,156556.6,0.5543,381.2,-5445.0,-5903.31,-3.77,3,stop_loss
CONCOR,2022-09-08,2022-09-26,697.01,661.34,224,156286.37,0.5114,661.34,-7990.08,-8442.49,-5.4,18,stop_loss
BHEL,2022-09-19,2022-09-26,59.14,56.1,2614,154746.55,0.6111,56.1,-7946.56,-8394.44,-5.42,7,stop_loss
TORNTPOWER,2022-09-19,2022-09-26,496.0,474.58,311,154410.26,0.4932,474.58,-6661.62,-7111.06,-4.61,7,stop_loss
BANKBARODA,2022-09-26,2022-09-26,118.72,113.89,1300,154490.34,0.5796,113.89,-6279.0,-6729.45,-4.36,0,stop_loss
BEL,2022-09-26,2022-09-26,100.93,97.22,1533,154880.42,0.5854,97.22,-5687.43,-6140.23,-3.96,0,stop_loss
CUB,2022-09-06,2022-09-28,174.38,166.59,894,156051.62,0.629,164.59,-6964.26,-7418.02,-4.75,22,ema_reversal
BANKBARODA,2022-09-27,2022-09-29,118.21,117.62,1270,150276.83,0.5938,113.1,-749.3,-1198.18,-0.8,2,ema_reversal
BEL,2022-09-27,2022-09-29,97.32,96.03,1540,150022.67,0.6336,93.29,-1986.6,-2432.25,-1.62,2,ema_reversal
FEDERALBNK,2022-09-27,2022-09-29,109.45,111.32,1367,149767.77,0.6288,104.62,2556.29,2102.32,1.4,2,ema_reversal
IDFCFIRSTB,2022-09-28,2022-09-29,46.95,47.35,3202,150484.23,0.5889,44.86,1280.8,827.24,0.55,1,ema_reversal
GRANULES,2022-09-27,2022-09-30,306.63,340.93,487,149478.14,0.5666,292.91,16704.1,16222.71,10.85,3,target_hit
IDFCFIRSTB,2022-09-29,2022-10-04,47.35,52.48,3153,149443.84,0.5858,45.3,16174.89,15694.66,10.5,5,target_hit
BEL,2022-09-29,2022-10-07,96.03,101.12,1561,150052.73,0.5745,92.1,7945.49,7479.89,4.98,8,sector_rotation
COALINDIA,2022-10-03,2022-10-06,159.51,172.7,978,156156.78,0.5547,154.23,12899.82,12406.02,7.94,3,target_hit
BANKBARODA,2022-09-29,2022-10-12,117.62,118.9,1278,150468.68,0.5995,112.52,1635.84,1181.61,0.79,13,ema_reversal
FORTIS,2022-10-07,2022-10-11,279.69,265.08,572,160142.66,0.6041,265.08,-8356.92,-8820.15,-5.51,4,stop_loss
USHAMART,2022-10-07,2022-10-11,127.04,119.59,1256,159721.8,0.6109,119.59,-9357.2,-9817.17,-6.15,4,stop_loss
INDHOTEL,2022-10-13,2022-10-13,329.17,316.91,476,156841.6,0.5804,316.91,-5835.76,-6294.14,-4.01,0,stop_loss
INDHOTEL,2022-10-14,2022-10-14,321.24,308.14,480,154349.4,0.5819,308.14,-6288.0,-6738.01,-4.37,0,stop_loss
CANBK,2022-09-29,2022-10-18,38.7,43.26,3869,149880.03,0.6007,36.88,17642.64,17158.16,11.45,19,target_hit
INDHOTEL,2022-10-17,2022-10-21,305.37,311.32,502,153449.04,0.6092,291.9,2986.9,2521.04,1.64,4,ema_reversal
ARVINDFASN,2022-10-06,2022-10-27,314.23,361.98,505,158844.84,0.5915,295.13,24113.75,23589.46,14.85,21,target_hit
EMAMILTD,2022-10-12,2022-11-02,441.18,451.99,355,156775.52,0.5383,423.19,3837.55,3360.02,2.14,21,sector_rotation
CHALET,2022-10-28,2022-11-02,364.6,359.4,441,160949.39,0.6335,345.32,-2293.2,-2770.98,-1.72,5,ema_reversal
GRANULES,2022-10-13,2022-11-02,339.53,372.65,461,156679.85,0.5693,326.28,15268.32,14768.21,9.43,20,target_hit
PNB,2022-11-03,2022-11-09,36.98,41.73,4376,161986.3,0.5835,35.08,20786.0,20258.95,12.51,6,target_hit
AXISBANK,2022-11-02,2022-11-10,872.69,844.58,184,160735.53,0.5422,844.58,-5172.24,-5643.62,-3.51,8,stop_loss
JYOTHYLAB,2022-10-19,2022-11-14,186.36,184.08,846,157818.22,0.584,178.03,-1928.88,-2398.0,-1.52,26,ema_reversal
CHOLAFIN,2022-09-27,2022-11-15,713.26,719.82,210,149934.38,0.5377,683.48,1377.6,925.49,0.62,49,ema_reversal
KIRLOSENG,2022-10-21,2022-11-16,261.61,305.3,607,158956.07,0.6743,244.14,26519.83,25990.4,16.35,26,target_hit
METROPOLIS,2022-11-10,2022-11-17,397.3,352.52,422,167828.26,0.6022,375.67,-18897.16,-19362.35,-11.54,7,ema_reversal
ADANIPOWER,2022-11-02,2022-11-18,70.0,67.99,2298,161020.86,0.5544,66.47,-4618.98,-5092.32,-3.16,16,ema_reversal
ARVINDFASN,2022-11-14,2022-11-24,349.61,331.87,475,166230.81,0.6131,329.95,-8426.5,-8907.84,-5.36,10,ema_reversal
NMDC,2022-11-17,2022-11-23,30.22,33.41,5424,164077.19,0.5876,28.94,17302.56,16776.22,10.22,6,target_hit
BHEL,2022-11-15,2022-11-25,70.41,78.48,2372,167179.53,0.608,67.18,19142.04,18602.72,11.13,10,target_hit
GMRAIRPORT,2022-11-17,2022-11-25,36.5,39.77,4493,164158.49,0.5461,35.19,14692.11,14170.74,8.63,8,target_hit
GRANULES,2022-11-11,2022-11-29,358.24,352.5,470,168541.17,0.5562,344.92,-2697.8,-3197.52,-1.9,18,ema_reversal
KIMS,2022-11-24,2022-12-01,300.0,300.41,562,168768.6,0.5651,286.16,230.42,-275.84,-0.16,7,sector_rotation
JSL,2022-11-29,2022-12-06,172.18,192.47,996,171662.77,0.6535,162.04,20208.84,19653.95,11.45,7,target_hit
ANGELONE,2022-11-28,2022-12-08,145.37,144.94,1160,168797.83,0.5251,139.31,-498.8,-1003.69,-0.59,10,sector_rotation
FORCEMOT,2022-11-24,2022-12-22,1488.89,1421.59,113,168412.81,0.5701,1418.24,-7604.9,-8094.42,-4.81,28,ema_reversal
KIRLOSENG,2022-11-28,2022-12-23,313.66,301.04,537,168603.86,0.6975,290.73,-6776.94,-7268.69,-4.31,25,ema_reversal
NBCC,2022-12-08,2022-12-22,26.61,25.1,6560,174736.16,0.6189,25.1,-9905.6,-10409.47,-5.96,14,stop_loss
SUNTV,2022-11-18,2022-12-26,442.06,442.56,370,163725.76,0.5725,423.67,185.0,-306.06,-0.19,38,ema_reversal
CANBK,2022-12-01,2022-12-26,57.32,52.72,3005,172418.85,0.633,55.1,-13823.0,-14312.09,-8.3,25,ema_reversal
BANKBARODA,2022-12-22,2022-12-23,162.96,156.65,1047,170789.74,0.6237,156.65,-6606.57,-7105.21,-4.16,1,stop_loss
BHEL,2022-12-23,2022-12-26,77.61,73.49,2172,168737.49,0.6046,73.6,-8948.64,-9436.45,-5.59,3,ema_reversal
GMRAIRPORT,2022-12-23,2022-12-26,39.4,38.0,4285,168997.83,0.5665,37.7,-5999.0,-6493.49,-3.84,3,ema_reversal
BPCL,2022-12-07,2022-12-28,139.28,137.28,1259,175528.87,0.561,134.84,-2518.0,-3039.02,-1.73,21,ema_reversal
BANKBARODA,2022-12-26,2022-12-29,154.38,170.83,1051,162415.63,0.6154,146.16,17288.95,16767.61,10.32,3,target_hit
CANBK,2022-12-26,2022-12-29,52.72,58.54,3077,162381.66,0.6709,49.81,17908.14,17385.67,10.71,3,target_hit
ADANIPOWER,2022-12-30,2023-01-04,61.18,57.95,2802,171597.79,0.5415,57.95,-9050.46,-9546.64,-5.56,5,stop_loss
ESCORTS,2022-12-26,2023-01-09,1969.56,2156.36,82,161665.42,0.5584,1876.16,15317.6,14802.45,9.16,14,target_hit
BHEL,2022-12-26,2023-01-11,73.49,79.35,2208,162428.19,0.7581,68.26,12938.88,12426.2,7.65,16,ema_reversal
EXIDEIND,2022-12-26,2023-01-19,174.12,187.01,931,162267.83,0.5257,167.68,12000.59,11490.27,7.08,24,target_hit
KEC,2023-01-06,2023-01-25,468.19,457.41,367,171997.56,0.5767,446.14,-3956.26,-4463.82,-2.6,19,ema_reversal
HIKAL,2023-01-20,2023-01-24,387.69,369.43,450,174634.96,0.5917,369.43,-8217.0,-8723.95,-5.0,4,stop_loss
FEDERALBNK,2022-12-28,2023-01-27,129.95,130.39,1284,167022.66,0.5321,124.66,564.96,63.26,0.04,30,ema_reversal
GMRAIRPORT,2022-12-30,2023-01-27,39.9,38.17,4293,171461.99,0.5743,38.17,-7426.89,-7925.91,-4.62,28,stop_loss
PNB,2023-01-11,2023-01-30,52.44,48.46,3291,172752.62,0.5744,49.85,-13098.18,-13589.72,-7.87,19,ema_reversal
UCOBANK,2023-01-25,2023-01-30,29.65,27.1,5801,172171.65,0.5923,27.63,-14792.55,-15278.96,-8.87,5,ema_reversal
PFC,2023-01-27,2023-01-30,98.44,93.51,1737,171161.27,0.5445,93.9,-8563.41,-9059.25,-5.29,3,ema_reversal
RECLTD,2023-01-30,2023-02-02,96.03,97.78,1717,165048.39,0.5469,92.05,3004.75,2504.09,1.52,3,ema_reversal
HINDCOPPER,2023-01-30,2023-02-01,121.1,115.66,1361,164981.92,0.5749,115.66,-7403.84,-7883.48,-4.78,2,stop_loss
JBMA,2023-01-25,2023-02-07,258.67,250.07,665,172187.57,0.6055,244.89,-5719.0,-6223.61,-3.61,13,ema_reversal
PFC,2023-01-30,2023-02-07,93.51,98.17,1765,165210.2,0.6519,88.49,8224.9,7713.31,4.67,8,sector_rotation
EVEREADY,2023-01-30,2023-02-08,334.99,316.77,492,164979.9,0.6422,316.77,-8964.24,-9440.76,-5.72,9,stop_loss
BANKBARODA,2023-02-02,2023-02-10,137.89,158.62,1187,163839.11,0.7577,127.53,24606.51,24066.27,14.69,8,target_hit
LICHSGFIN,2023-02-09,2023-02-13,367.1,350.54,461,169402.33,0.555,350.54,-7634.16,-8126.59,-4.8,4,stop_loss
ELGIEQUIP,2023-02-07,2023-02-20,410.02,460.34,409,167865.88,0.5896,389.89,20580.88,20036.62,11.94,13,target_hit
JSL,2023-01-10,2023-02-21,236.53,269.52,736,174260.17,0.693,223.34,24280.64,23709.82,13.61,42,target_hit
DATAPATTNS,2023-02-14,2023-02-21,1399.28,1315.72,119,166680.83,0.5858,1315.72,-9943.64,-10423.3,-6.25,7,stop_loss
ENGINERSIN,2023-02-07,2023-02-23,72.66,68.66,2308,167866.98,0.6815,68.66,-9232.0,-9716.63,-5.79,16,stop_loss
DATAPATTNS,2023-02-22,2023-02-24,1250.87,1243.92,134,167784.2,0.6171,1170.42,-931.3,-1432.29,-0.85,2,ema_reversal
INDIANB,2023-02-23,2023-02-27,254.12,243.98,661,168141.29,0.567,243.98,-6702.54,-7193.05,-4.28,4,stop_loss
USHAMART,2023-02-24,2023-02-27,177.78,167.45,949,168881.93,0.5931,167.45,-9803.17,-10289.7,-6.09,3,stop_loss
WABAG,2023-02-24,2023-02-27,320.77,306.48,525,168572.65,0.5496,306.48,-7502.25,-7992.46,-4.74,3,stop_loss
TATASTEEL,2023-02-13,2023-02-28,100.93,97.17,1676,169327.84,0.5471,97.17,-6301.76,-6796.63,-4.01,15,stop_loss
UCOBANK,2023-02-22,2023-03-03,23.32,27.7,7224,168632.14,0.7806,21.57,31641.12,31072.45,18.43,9,target_hit
JSL,2023-02-28,2023-03-06,255.66,287.12,637,163018.28,0.5914,239.93,20040.02,19511.37,11.97,6,target_hit
UNIONBANK,2023-03-06,2023-03-08,67.46,64.44,2568,173410.52,0.5993,64.44,-7755.36,-8259.56,-4.76,2,stop_loss
MOTHERSON,2023-02-28,2023-03-13,51.63,53.79,3153,162952.18,0.5333,49.37,6810.48,6308.49,3.87,13,sector_rotation
