date,equity
2023-12-05,1405318.7731100055
2023-12-06,1434637.0631100056
2023-12-07,1457585.1631100057
2023-12-08,1466409.324810006
2023-12-11,1472320.0648100057
2023-12-12,1475994.5763100057
2023-12-13,1483996.7821300055
2023-12-14,1509496.7221300055
2023-12-15,1524960.9421300055
2023-12-18,1529482.6335700057
2023-12-19,1538947.6236100057
2023-12-20,1464085.4586300058
2023-12-21,1482633.333430006
2023-12-22,1483413.953430006
2023-12-26,1494382.1334300057
2023-12-27,1501873.4534300056
2023-12-28,1480233.2879900057
2023-12-29,1510108.0479900057
2024-01-01,1526008.7279900059
2024-01-02,1537856.352710006
2024-01-03,1609421.686790006
2024-01-04,1639676.566790006
2024-01-05,1613679.7567900058
2024-01-08,1596959.4919500058
2024-01-09,1607632.4219500057
2024-01-10,1621142.0719500058
2024-01-11,1630040.131950006
2024-01-12,1624414.1119500059
2024-01-15,1607469.921950006
2024-01-16,1610909.471950006
2024-01-17,1589013.5119500058
2024-01-18,1574391.722190006
2024-01-19,1583980.4221900057
2024-01-23,1551255.1623100059
2024-01-24,1565364.582310006
2024-01-25,1584425.352310006
2024-01-29,1658838.5723100058
2024-01-30,1655988.4123100059
2024-01-31,1676873.782310006
2024-02-01,1711303.759550006
2024-02-02,1735136.5541900056
2024-02-05,1714807.5664400058
2024-02-06,1741682.8925000061
2024-02-07,1758645.3125000063
2024-02-08,1752111.982500006
2024-02-09,1738425.792500006
2024-02-12,1693460.336230006
2024-02-13,1699224.9714500061
2024-02-14,1716177.2614500062
2024-02-15,1730899.7214500061
2024-02-16,1750935.0614500062
2024-02-19,1761357.5435000064
2024-02-20,1740530.0135000062
2024-02-21,1725236.003200006
2024-02-22,1751293.6899700062
2024-02-23,1782698.7327200063
2024-02-26,1802951.742720006
2024-02-27,1812248.1127200061
2024-02-28,1760650.9127200062
2024-02-29,1751639.532720006
2024-03-01,1784635.202720006
2024-03-04,1806834.062720006
2024-03-05,1814091.4227200062
2024-03-06,1820475.5527200063
2024-03-07,1811801.9927200063
2024-03-11,1799695.7127200062
2024-03-12,1787350.6327200062
2024-03-13,1690635.2935400063
2024-03-14,1718494.4918800066
2024-03-15,1725692.0118800066
2024-03-18,1736416.8038300062
2024-03-19,1706222.7538300063
2024-03-20,1690670.6541700063
2024-03-21,1715582.894170006
2024-03-22,1736509.2441700061
2024-03-26,1739455.6641700063
2024-03-27,1728207.9941700064
2024-03-28,1765055.9827100062
2024-04-01,1792000.6767900067
2024-04-02,1825130.1208400067
2024-04-03,1849186.570840007
2024-04-04,1870820.5508400067
2024-04-05,1884209.5708400067
2024-04-08,1903444.5651600065
2024-04-09,1908543.3251600065
2024-04-10,1933614.0535200066
2024-04-12,1915799.8535200066
2024-04-15,1884561.5535200064
2024-04-16,1879829.286960007
2024-04-18,1878479.8469600065
2024-04-19,1886562.6669600068
2024-04-22,1931168.9869600066
2024-04-23,1941282.7369600064
2024-04-24,1963941.546030007
2024-04-25,1987825.9166700067
2024-04-26,1988080.5250700067
2024-04-29,1998065.893400007
2024-04-30,2031612.4434000067
2024-05-02,2025402.0592100066
2024-05-03,2011417.0092100068
2024-05-06,1967389.3692100071
2024-05-07,1924608.461750007
2024-05-08,1946830.9341900074
2024-05-09,1897467.274190007
2024-05-10,1911739.9563100073
2024-05-13,1903581.0437700069
2024-05-14,1937094.953770007
2024-05-15,1943543.1906800072
2024-05-16,1951165.6706800072
2024-05-17,1961288.6106800071
2024-05-21,1982351.3388000072
2024-05-22,2010969.082660007
2024-05-23,2022794.7426600067
2024-05-24,2038528.893090007
2024-05-27,2032712.8930900071
2024-05-28,2023936.343090007
2024-05-29,2019442.763090007
2024-05-30,2013358.6830900072
2024-05-31,2050486.2230900072
2024-06-03,2094475.826190007
2024-06-04,1969755.9082600074
2024-06-05,1889852.8202100075
2024-06-06,1960389.8502100075
2024-06-07,1980454.9302100074
2024-06-10,1996836.1564100073
2024-06-11,1994633.1864100073
2024-06-12,2002046.9864100073
2024-06-13,2006365.5164100074
2024-06-14,2025840.0357500073
2024-06-18,2063324.8357500075
2024-06-19,2035941.2425100077
2024-06-20,2048047.3508500075
2024-06-21,2039011.5108500074
2024-06-24,2059334.4508500074
2024-06-25,2042364.6408500073
2024-06-26,2030864.7708500074
2024-06-27,2012212.3491200074
2024-06-28,2015716.7291200075
2024-07-01,2035132.5991200074
2024-07-02,2018261.4691200077
2024-07-03,2043410.0077400077
2024-07-04,2046043.2477400075
2024-07-05,2056822.2850400077
2024-07-08,2047503.5727200077
2024-07-09,2051593.0427200075
2024-07-10,2021492.0618100078
2024-07-11,2020382.221810008
2024-07-12,2019687.4718100075
2024-07-15,2024563.9418100077
2024-07-16,2025577.6118100076
2024-07-18,2017188.4818100077
2024-07-19,1980512.941170008
2024-07-22,2009827.8121100077
2024-07-23,1958170.7203300076
2024-07-24,2005679.7207000079
2024-07-25,2012924.8945800078
2024-07-26,2056225.2140800082
2024-07-29,2102853.4840800078
2024-07-30,2095567.124080008
2024-07-31,2082353.124080008
2024-08-01,2068594.374080008
2024-08-02,2029813.934080008
2024-08-05,1958019.836370008
2024-08-06,1945698.9246500083
2024-08-07,2017982.8046500082
2024-08-08,1993868.834650008
2024-08-09,2003362.2746500082
2024-08-12,2014672.9746500081
2024-08-13,1966133.144650008
2024-08-14,1957341.6146500083
2024-08-16,1987677.6442500083
2024-08-19,2005084.8742500078
2024-08-20,2024906.4142500078
2024-08-21,2028546.1042500078
2024-08-22,2017648.0442500077
2024-08-23,2006974.844250008
2024-08-26,2014686.183840008
2024-08-27,2038015.2238400078
2024-08-28,2048167.5038400083
2024-08-29,2037548.3838400082
2024-08-30,2065116.243840008
2024-09-02,2041745.803840008
2024-09-03,2037888.4838400083
2024-09-04,2040047.7912700078
2024-09-05,2039377.6126300078
2024-09-06,1998522.861550008
2024-09-09,1985263.8515500082
2024-09-10,2023417.0615500081
2024-09-11,2000467.3515500082
2024-09-12,2002386.3749200082
2024-09-13,1984463.6149200085
2024-09-16,2018925.2549200081
2024-09-17,2015565.964920008
2024-09-18,2000119.9749200079
2024-09-19,1970722.1521600082
2024-09-20,1989980.572160008
